,index,country,year,population,gdp,co2,co2_growth_prct
8870,37784,Sint Maarten (Dutch part),2021,44061.0,,0.648,10.164
8871,37915,Slovakia,1980,4973886.0,,59.101,1.182
8872,37916,Slovakia,1981,5011719.0,,58.455,-1.093
8873,37917,Slovakia,1982,5048149.0,,57.896,-0.955
8874,37918,Slovakia,1983,5082435.0,,57.978,0.141
8875,37919,Slovakia,1984,5115048.0,,59.952,3.405
8876,37920,Slovakia,1985,5146573.0,60783828992.0,59.145,-1.345
8877,37921,Slovakia,1986,5175412.0,63316652032.0,59.562,0.705
8878,37922,Slovakia,1987,5201175.0,64851091456.0,58.863,-1.173
8879,37923,Slovakia,1988,5224911.0,66120765440.0,57.893,-1.648
8880,37924,Slovakia,1989,5245120.0,66785525760.0,55.25,-4.567
8881,37925,Slovakia,1990,5261310.0,65119608832.0,61.47,11.259
8882,37926,Slovakia,1991,5280230.0,55497322496.0,53.284,-13.318
8883,37927,Slovakia,1992,5301897.0,51833806848.0,48.884,-8.257
8884,37928,Slovakia,1993,5321863.0,55429943296.0,46.349,-5.187
8885,37929,Slovakia,1994,5338814.0,58743312384.0,43.754,-5.597
8886,37930,Slovakia,1995,5349999.0,63231098880.0,44.142,0.887
8887,37931,Slovakia,1996,5358288.0,67359354880.0,44.023,-0.269
8888,37932,Slovakia,1997,5365829.0,71293222912.0,44.096,0.164
8889,37933,Slovakia,1998,5371086.0,73994518528.0,43.825,-0.614
8890,37934,Slovakia,1999,5374617.0,73685016576.0,43.035,-1.801
8891,37935,Slovakia,2000,5376700.0,74412965888.0,41.136,-4.414
8892,37936,Slovakia,2001,5376457.0,76717629440.0,43.221,5.069
8893,37937,Slovakia,2002,5375206.0,80015532032.0,41.961,-2.915
8894,37938,Slovakia,2003,5374381.0,84169826304.0,42.294,0.793
8895,37939,Slovakia,2004,5374932.0,88408940544.0,42.78,1.15
8896,37940,Slovakia,2005,5376251.0,94173028352.0,42.789,0.02
8897,37941,Slovakia,2006,5377239.0,101914034176.0,42.552,-0.553
8898,37942,Slovakia,2007,5378381.0,112674938880.0,40.968,-3.722
8899,37943,Slovakia,2008,5381641.0,118765707264.0,41.359,0.954
8900,37944,Slovakia,2009,5388934.0,112082665472.0,37.622,-9.035
8901,37945,Slovakia,2010,5396428.0,117478088704.0,38.404,2.078
8902,37946,Slovakia,2011,5402686.0,120534253568.0,37.985,-1.091
8903,37947,Slovakia,2012,5409283.0,122527850496.0,35.91,-5.461
8904,37948,Slovakia,2013,5414744.0,124358402048.0,35.566,-0.96
8905,37949,Slovakia,2014,5419572.0,127551856640.0,33.656,-5.369
8906,37950,Slovakia,2015,5424449.0,132440055808.0,34.468,2.413
8907,37951,Slovakia,2016,5431205.0,136796127232.0,34.913,1.29
8908,37952,Slovakia,2017,5439418.0,140963397632.0,36.113,3.436
8909,37953,Slovakia,2018,5446746.0,146456461312.0,36.103,-0.027
8910,37954,Slovakia,2019,5453932.0,,33.776,-6.445
8911,37955,Slovakia,2020,5456681.0,,31.095,-7.939
8912,37956,Slovakia,2021,5447621.0,,35.308,13.55
8913,38087,Slovenia,1980,1901574.0,38769782784.0,13.241,-1.77
8914,38088,Slovenia,1981,1916322.0,38493790208.0,14.393,8.699
8915,38089,Slovenia,1982,1927957.0,38220808192.0,13.205,-8.252
8916,38090,Slovenia,1983,1937239.0,38418329600.0,14.222,7.702
8917,38091,Slovenia,1984,1945148.0,39160930304.0,15.0,5.471
8918,38092,Slovenia,1985,1952526.0,39553527808.0,15.301,2.006
8919,38093,Slovenia,1986,1959559.0,40810430464.0,15.98,4.436
8920,38094,Slovenia,1987,1966500.0,40573333504.0,15.576,-2.527
8921,38095,Slovenia,1988,1973499.0,39398326272.0,16.145,3.648
8922,38096,Slovenia,1989,1980179.0,39202217984.0,16.065,-0.494
8923,38097,Slovenia,1990,1986030.0,36026961920.0,15.095,-6.037
8924,38098,Slovenia,1991,1989799.0,32680462336.0,13.974,-7.424
8925,38099,Slovenia,1992,1991344.0,30763878400.0,13.883,-0.65
8926,38100,Slovenia,1993,1991685.0,31503259648.0,14.247,2.62
8927,38101,Slovenia,1994,1991454.0,33038143488.0,14.637,2.733
8928,38102,Slovenia,1995,1991115.0,35329814528.0,15.354,4.903
8929,38103,Slovenia,1996,1990671.0,36416385024.0,15.999,4.202
8930,38104,Slovenia,1997,1989831.0,38114369536.0,16.507,3.172
8931,38105,Slovenia,1998,1988287.0,39200575488.0,16.039,-2.835
8932,38106,Slovenia,1999,1986263.0,41091821568.0,15.412,-3.906
8933,38107,Slovenia,2000,1984339.0,42615771136.0,15.054,-2.327
8934,38108,Slovenia,2001,1982489.0,43686670336.0,16.303,8.296
8935,38109,Slovenia,2002,1983769.0,45168627712.0,16.564,1.607
8936,38110,Slovenia,2003,1989413.0,46254137344.0,16.271,-1.77
8937,38111,Slovenia,2004,1996731.0,48061218816.0,16.705,2.662
8938,38112,Slovenia,2005,2004780.0,49771966464.0,16.932,1.364
8939,38113,Slovenia,2006,2013577.0,52362579968.0,17.178,1.453
8940,38114,Slovenia,2007,2023230.0,55758200832.0,17.343,0.958
8941,38115,Slovenia,2008,2034037.0,57353908224.0,18.278,5.395
8942,38116,Slovenia,2009,2045578.0,52654862336.0,16.204,-11.349
8943,38117,Slovenia,2010,2057294.0,53079736320.0,16.46,1.577
8944,38118,Slovenia,2011,2065457.0,53196414976.0,16.359,-0.613
8945,38119,Slovenia,2012,2069365.0,51766657024.0,15.761,-3.656
8946,38120,Slovenia,2013,2072374.0,51204718592.0,15.133,-3.979
8947,38121,Slovenia,2014,2074923.0,52794142720.0,13.568,-10.342
8948,38122,Slovenia,2015,2080865.0,54016270336.0,13.653,0.627
8949,38123,Slovenia,2016,2090020.0,55372836864.0,14.465,5.942
8950,38124,Slovenia,2017,2098396.0,58049191936.0,14.622,1.088
8951,38125,Slovenia,2018,2105931.0,60439879680.0,14.527,-0.652
8952,38126,Slovenia,2019,2112905.0,,14.048,-3.294
8953,38127,Slovenia,2020,2117648.0,,12.866,-8.413
8954,38128,Slovenia,2021,2119408.0,,12.549,-2.463
8955,38259,Solomon Islands,1980,233681.0,,0.103,-6.667
8956,38260,Solomon Islands,1981,241840.0,,0.136,32.143
8957,38261,Solomon Islands,1982,250262.0,,0.121,-10.811
8958,38262,Solomon Islands,1983,258962.0,,0.143,18.182
8959,38263,Solomon Islands,1984,267920.0,,0.143,0.0
8960,38264,Solomon Islands,1985,277169.0,,0.15,5.128
8961,38265,Solomon Islands,1986,286534.0,,0.154,2.439
8962,38266,Solomon Islands,1987,295851.0,,0.161,4.762
8963,38267,Solomon Islands,1988,305141.0,,0.158,-2.273
8964,38268,Solomon Islands,1989,314572.0,,0.161,2.326
8965,38269,Solomon Islands,1990,324184.0,,0.147,-9.091
8966,38270,Solomon Islands,1991,333960.0,,0.158,7.5
8967,38271,Solomon Islands,1992,343929.0,,0.161,2.326
8968,38272,Solomon Islands,1993,354097.0,,0.172,6.818
8969,38273,Solomon Islands,1994,364510.0,,0.183,6.383
8970,38274,Solomon Islands,1995,375198.0,,0.191,4.0
8971,38275,Solomon Islands,1996,386084.0,,0.198,3.846
8972,38276,Solomon Islands,1997,397059.0,,0.205,3.704
8973,38277,Solomon Islands,1998,408151.0,,0.216,5.357
8974,38278,Solomon Islands,1999,419242.0,,0.216,0.0
8975,38279,Solomon Islands,2000,429986.0,,0.224,3.39
8976,38280,Solomon Islands,2001,440403.0,,0.234,4.918
8977,38281,Solomon Islands,2002,450773.0,,0.245,4.688
8978,38282,Solomon Islands,2003,461226.0,,0.256,4.478
8979,38283,Solomon Islands,2004,471796.0,,0.275,7.143
8980,38284,Solomon Islands,2005,482496.0,,0.282,2.667
8981,38285,Solomon Islands,2006,493438.0,,0.289,2.597
8982,38286,Solomon Islands,2007,504624.0,,0.3,3.797
8983,38287,Solomon Islands,2008,516010.0,,0.308,2.439
8984,38288,Solomon Islands,2009,527844.0,,0.319,3.571
8985,38289,Solomon Islands,2010,540402.0,,0.33,3.448
8986,38290,Solomon Islands,2011,553727.0,,0.344,4.444
8987,38291,Solomon Islands,2012,567771.0,,0.348,1.064
8988,38292,Solomon Islands,2013,582369.0,,0.374,7.368
8989,38293,Solomon Islands,2014,597386.0,,0.33,-11.765
8990,38294,Solomon Islands,2015,612670.0,,0.293,-11.111
8991,38295,Solomon Islands,2016,628110.0,,0.289,-1.25
8992,38296,Solomon Islands,2017,643641.0,,0.286,-1.266
8993,38297,Solomon Islands,2018,659259.0,,0.289,1.282
8994,38298,Solomon Islands,2019,675000.0,,0.293,1.266
8995,38299,Solomon Islands,2020,691198.0,,0.309,5.542
8996,38300,Solomon Islands,2021,707855.0,,0.318,2.767
8997,38431,Somalia,1980,5892226.0,,0.813,66.917
8998,38432,Somalia,1981,5934940.0,,0.275,-66.216
8999,38433,Somalia,1982,5951818.0,,0.718,161.333
9000,38434,Somalia,1983,6142513.0,,0.934,30.102
9001,38435,Somalia,1984,6369022.0,,0.714,-23.529
9002,38436,Somalia,1985,6630642.0,,0.857,20.0
9003,38437,Somalia,1986,6908582.0,,0.923,7.692
9004,38438,Somalia,1987,7158006.0,,0.993,7.54
9005,38439,Somalia,1988,7160467.0,,1.004,1.079
9006,38440,Somalia,1989,7035382.0,,0.952,-5.14
9007,38441,Somalia,1990,6999098.0,,0.731,-23.23
9008,38442,Somalia,1991,6732711.0,,0.708,-3.19
9009,38443,Somalia,1992,6428147.0,,0.681,-3.794
9010,38444,Somalia,1993,6620734.0,,0.64,-5.923
9011,38445,Somalia,1994,6959837.0,,0.629,-1.719
9012,38446,Somalia,1995,7210931.0,,0.589,-6.406
9013,38447,Somalia,1996,7472453.0,,0.568,-3.595
9014,38448,Somalia,1997,7734311.0,,0.539,-5.161
9015,38449,Somalia,1998,8056861.0,,0.513,-4.762
9016,38450,Somalia,1999,8384475.0,,0.491,-4.286
9017,38451,Somalia,2000,8721465.0,,0.48,-2.239
9018,38452,Somalia,2001,9070751.0,,0.502,4.58
9019,38453,Somalia,2002,9411108.0,,0.586,16.788
9020,38454,Somalia,2003,9758285.0,,0.594,1.25
9021,38455,Somalia,2004,10117359.0,,0.594,0.0
9022,38456,Somalia,2005,10467294.0,,0.594,0.0
9023,38457,Somalia,2006,10784978.0,,0.594,0.0
9024,38458,Somalia,2007,11118092.0,,0.608,2.469
9025,38459,Somalia,2008,11444870.0,,0.601,-1.205
9026,38460,Somalia,2009,11730035.0,,0.597,-0.61
9027,38461,Somalia,2010,12026650.0,,0.612,2.454
9028,38462,Somalia,2011,12216842.0,,0.612,0.0
9029,38463,Somalia,2012,12440332.0,,0.608,-0.599
9030,38464,Somalia,2013,12852491.0,,0.63,3.614
9031,38465,Somalia,2014,13309236.0,,0.63,0.0
9032,38466,Somalia,2015,13763909.0,,0.63,0.0
9033,38467,Somalia,2016,14292848.0,,0.638,1.163
9034,38468,Somalia,2017,14864224.0,,0.638,0.0
9035,38469,Somalia,2018,15411101.0,,0.638,0.0
9036,38470,Somalia,2019,15981312.0,,0.638,0.0
9037,38471,Somalia,2020,16537018.0,,0.578,-9.297
9038,38472,Somalia,2021,17065588.0,,0.61,5.553
9039,38603,South Africa,1980,29463546.0,204702613504.0,228.198,4.359
9040,38604,South Africa,1981,30232564.0,215434543104.0,257.075,12.655
9041,38605,South Africa,1982,31022418.0,214585933824.0,280.433,9.086
9042,38606,South Africa,1983,31865176.0,210671517696.0,291.902,4.09
9043,38607,South Africa,1984,32768206.0,221387587584.0,315.593,8.116
9044,38608,South Africa,1985,33752964.0,218712375296.0,323.861,2.62
9045,38609,South Africa,1986,34877840.0,218892222464.0,330.497,2.049
9046,38610,South Africa,1987,36119328.0,223307087872.0,328.665,-0.554
9047,38611,South Africa,1988,37393848.0,232506867712.0,342.655,4.257
9048,38612,South Africa,1989,38668684.0,237353615360.0,340.711,-0.567
9049,38613,South Africa,1990,39877568.0,235128504320.0,312.93,-8.154
9050,38614,South Africa,1991,40910964.0,237173669888.0,326.027,4.185
9051,38615,South Africa,1992,41760756.0,236546768896.0,301.325,-7.576
9052,38616,South Africa,1993,42525444.0,244041351168.0,320.345,6.312
9053,38617,South Africa,1994,43267980.0,256732102656.0,338.573,5.69
9054,38618,South Africa,1995,43986088.0,269822885888.0,361.578,6.795
9055,38619,South Africa,1996,44661608.0,286805360640.0,363.609,0.562
9056,38620,South Africa,1997,45285052.0,300044517376.0,385.017,5.888
9057,38621,South Africa,1998,45852172.0,307359744000.0,377.016,-2.078
9058,38622,South Africa,1999,46364680.0,320626884608.0,374.687,-0.618
9059,38623,South Africa,2000,46813272.0,340328906752.0,378.055,0.899
9060,38624,South Africa,2001,47229712.0,356322443264.0,371.37,-1.768
9061,38625,South Africa,2002,47661516.0,376468996096.0,356.305,-4.057
9062,38626,South Africa,2003,48104044.0,394999857152.0,404.117,13.419
9063,38627,South Africa,2004,48556064.0,420863967232.0,449.024,11.113
9064,38628,South Africa,2005,49017156.0,451561291776.0,415.931,-7.37
9065,38629,South Africa,2006,49491764.0,485980667904.0,446.555,7.363
9066,38630,South Africa,2007,49996096.0,521805725696.0,464.887,4.105
9067,38631,South Africa,2008,50565816.0,548744658944.0,495.0,6.477
9068,38632,South Africa,2009,51170780.0,550669123584.0,480.403,-2.949
9069,38633,South Africa,2010,51784928.0,578235138048.0,462.807,-3.663
9070,38634,South Africa,2011,52443320.0,608683556864.0,465.775,0.641
9071,38635,South Africa,2012,53145036.0,622114308096.0,458.954,-1.464
9072,38636,South Africa,2013,53873608.0,637619470336.0,458.628,-0.071
9073,38637,South Africa,2014,54729556.0,648455192576.0,471.866,2.886
9074,38638,South Africa,2015,55876504.0,656850354176.0,446.221,-5.435
9075,38639,South Africa,2016,56422272.0,658694340608.0,456.973,2.41
9076,38640,South Africa,2017,56641208.0,668014870528.0,439.38,-3.85
9077,38641,South Africa,2018,57339632.0,673272168448.0,435.237,-0.943
9078,38642,South Africa,2019,58087060.0,,466.924,7.28
9079,38643,South Africa,2020,58801928.0,,435.832,-6.659
9080,38644,South Africa,2021,59392256.0,,435.929,0.022
9081,38875,South America,1980,241789097.0,,508.003,2.792
9082,38876,South America,1981,247206236.0,,489.327,-3.676
9083,38877,South America,1982,252673448.0,,490.54,0.248
9084,38878,South America,1983,258200327.0,,485.664,-0.994
9085,38879,South America,1984,263760622.0,,491.32,1.165
9086,38880,South America,1985,269320599.0,,501.64,2.1
9087,38881,South America,1986,274880221.0,,529.492,5.552
9088,38882,South America,1987,280447634.0,,557.025,5.2
9089,38883,South America,1988,286026582.0,,580.029,4.13
9090,38884,South America,1989,291601460.0,,579.499,-0.091
9091,38885,South America,1990,297146501.0,,599.904,3.521
9092,38886,South America,1991,302601570.0,,607.539,1.273
9093,38887,South America,1992,307967492.0,,619.454,1.961
9094,38888,South America,1993,313302144.0,,654.171,5.604
9095,38889,South America,1994,318637078.0,,671.66,2.674
9096,38890,South America,1995,323946224.0,,701.796,4.487
9097,38891,South America,1996,329199341.0,,728.112,3.75
9098,38892,South America,1997,334414072.0,,768.432,5.537
9099,38893,South America,1998,339583049.0,,821.018,6.843
9100,38894,South America,1999,344665738.0,,839.313,2.228
9101,38895,South America,2000,349634344.0,,821.225,-2.155
9102,38896,South America,2001,354475220.0,,832.13,1.328
9103,38897,South America,2002,359177090.0,,847.045,1.792
9104,38898,South America,2003,363705424.0,,858.202,1.317
9105,38899,South America,2004,368126871.0,,867.599,1.095
9106,38900,South America,2005,372502549.0,,901.994,3.964
9107,38901,South America,2006,376788418.0,,912.943,1.214
9108,38902,South America,2007,380966010.0,,940.783,3.049
9109,38903,South America,2008,385031415.0,,1007.551,7.097
9110,38904,South America,2009,389045327.0,,991.982,-1.545
9111,38905,South America,2010,393078326.0,,1082.467,9.122
9112,38906,South America,2011,397135158.0,,1104.313,2.018
9113,38907,South America,2012,401166879.0,,1144.498,3.639
9114,38908,South America,2013,405147963.0,,1209.994,5.723
9115,38909,South America,2014,409128901.0,,1229.192,1.587
9116,38910,South America,2015,413134461.0,,1193.827,-2.877
9117,38911,South America,2016,417101806.0,,1152.788,-3.438
9118,38912,South America,2017,420982650.0,,1125.113,-2.401
9119,38913,South America,2018,424740741.0,,1064.608,-5.378
9120,38914,South America,2019,428318218.0,,1073.178,0.805
9121,38915,South America,2020,431530105.0,,981.19,-8.572
9122,38916,South America,2021,434254167.0,,1074.999,9.561
9123,39047,South America (GCP),1980,,,508.003,
9124,39048,South America (GCP),1981,,,489.327,
9125,39049,South America (GCP),1982,,,490.54,
9126,39050,South America (GCP),1983,,,485.664,
9127,39051,South America (GCP),1984,,,491.32,
9128,39052,South America (GCP),1985,,,501.64,
9129,39053,South America (GCP),1986,,,529.492,
9130,39054,South America (GCP),1987,,,557.025,
9131,39055,South America (GCP),1988,,,580.029,
9132,39056,South America (GCP),1989,,,579.499,
9133,39057,South America (GCP),1990,,,599.904,
9134,39058,South America (GCP),1991,,,607.539,
9135,39059,South America (GCP),1992,,,619.454,
9136,39060,South America (GCP),1993,,,654.171,
9137,39061,South America (GCP),1994,,,671.66,
9138,39062,South America (GCP),1995,,,701.796,
9139,39063,South America (GCP),1996,,,728.112,
9140,39064,South America (GCP),1997,,,768.432,
9141,39065,South America (GCP),1998,,,821.018,
9142,39066,South America (GCP),1999,,,839.313,
9143,39067,South America (GCP),2000,,,821.225,
9144,39068,South America (GCP),2001,,,832.13,
9145,39069,South America (GCP),2002,,,847.045,
9146,39070,South America (GCP),2003,,,858.202,
9147,39071,South America (GCP),2004,,,867.599,
9148,39072,South America (GCP),2005,,,901.994,
9149,39073,South America (GCP),2006,,,912.943,
9150,39074,South America (GCP),2007,,,940.783,
9151,39075,South America (GCP),2008,,,1007.551,
9152,39076,South America (GCP),2009,,,991.982,
9153,39077,South America (GCP),2010,,,1082.467,
9154,39078,South America (GCP),2011,,,1104.313,
9155,39079,South America (GCP),2012,,,1144.498,
9156,39080,South America (GCP),2013,,,1209.994,
9157,39081,South America (GCP),2014,,,1229.192,
9158,39082,South America (GCP),2015,,,1193.827,
9159,39083,South America (GCP),2016,,,1152.788,
9160,39084,South America (GCP),2017,,,1125.113,
9161,39085,South America (GCP),2018,,,1064.608,
9162,39086,South America (GCP),2019,,,1073.178,
9163,39087,South America (GCP),2020,,,981.19,
9164,39088,South America (GCP),2021,,,1074.999,
9165,39219,South Korea,1980,38170500.0,231185465344.0,134.524,1.242
9166,39220,South Korea,1981,38731908.0,247782703104.0,139.59,3.765
9167,39221,South Korea,1982,39403428.0,268261326848.0,140.782,0.854
9168,39222,South Korea,1983,40053744.0,303784296448.0,149.134,5.932
9169,39223,South Korea,1984,40664360.0,335511977984.0,160.7,7.756
9170,39224,South Korea,1985,41232700.0,361514860544.0,168.758,5.014
9171,39225,South Korea,1986,41808708.0,402092261376.0,176.297,4.468
9172,39226,South Korea,1987,42405260.0,452221960192.0,185.358,5.14
9173,39227,South Korea,1988,42988456.0,506050969600.0,210.953,13.808
9174,39228,South Korea,1989,43567516.0,541627580416.0,223.51,5.952
9175,39229,South Korea,1990,44120040.0,594764496896.0,250.511,12.08
9176,39230,South Korea,1991,44487412.0,651871518720.0,275.688,10.05
9177,39231,South Korea,1992,44703708.0,687368699904.0,299.905,8.784
9178,39232,South Korea,1993,44932856.0,729369280512.0,330.174,10.093
9179,39233,South Korea,1994,45165784.0,791073914880.0,355.695,7.73
9180,39234,South Korea,1995,45393416.0,860793733120.0,383.665,7.864
9181,39235,South Korea,1996,45660164.0,919812636672.0,421.058,9.746
9182,39236,South Korea,1997,45962392.0,967604961280.0,444.99,5.684
9183,39237,South Korea,1998,46250260.0,908368084992.0,378.052,-15.042
9184,39238,South Korea,1999,46520448.0,1004162449408.0,410.537,8.593
9185,39239,South Korea,2000,46788588.0,1086261690368.0,439.981,7.172
9186,39240,South Korea,2001,47064784.0,1127616217088.0,455.631,3.557
9187,39241,South Korea,2002,47320664.0,1203066634240.0,476.065,4.485
9188,39242,South Korea,2003,47539740.0,1229830488064.0,485.213,1.922
9189,39243,South Korea,2004,47727288.0,1281243873280.0,491.389,1.273
9190,39244,South Korea,2005,47889576.0,1322354606080.0,498.688,1.485
9191,39245,South Korea,2006,48049348.0,1381281431552.0,503.478,0.96
9192,39246,South Korea,2007,48220600.0,1446721486848.0,521.709,3.621
9193,39247,South Korea,2008,48398632.0,1477425233920.0,532.651,2.097
9194,39248,South Korea,2009,48588024.0,1477640585216.0,537.82,0.97
9195,39249,South Korea,2010,48813036.0,1562822836224.0,594.339,10.509
9196,39250,South Korea,2011,49169880.0,1609219833856.0,623.443,4.897
9197,39251,South Korea,2012,49634188.0,1646108213248.0,627.943,0.722
9198,39252,South Korea,2013,50098228.0,1693809246208.0,634.581,1.057
9199,39253,South Korea,2014,50558044.0,1750416228352.0,629.366,-0.822
9200,39254,South Korea,2015,50994396.0,1799248019456.0,634.177,0.764
9201,39255,South Korea,2016,51309984.0,1849123405824.0,637.914,0.589
9202,39256,South Korea,2017,51511640.0,1907555696640.0,654.537,2.606
9203,39257,South Korea,2018,51676900.0,1958392102912.0,670.169,2.388
9204,39258,South Korea,2019,51803832.0,,646.102,-3.591
9205,39259,South Korea,2020,51844688.0,,597.634,-7.502
9206,39260,South Korea,2021,51830136.0,,616.075,3.086
9207,39391,South Sudan,1980,4192017.0,,0.312,4.928
9208,39392,South Sudan,1981,4293874.0,,0.303,-2.838
9209,39393,South Sudan,1982,4398300.0,,0.319,5.136
9210,39394,South Sudan,1983,4502536.0,,0.325,2.107
9211,39395,South Sudan,1984,4603043.0,,0.292,-10.319
9212,39396,South Sudan,1985,4706980.0,,0.339,16.213
9213,39397,South Sudan,1986,4819664.0,,0.354,4.32
9214,39398,South Sudan,1987,4893811.0,,0.279,-21.139
9215,39399,South Sudan,1988,4814885.0,,0.403,44.639
9216,39400,South Sudan,1989,4706630.0,,0.313,-22.466
9217,39401,South Sudan,1990,4750824.0,,0.434,38.732
9218,39402,South Sudan,1991,4867193.0,,0.406,-6.329
9219,39403,South Sudan,1992,4956976.0,,0.363,-10.585
9220,39404,South Sudan,1993,5018174.0,,0.251,-31.066
9221,39405,South Sudan,1994,5142865.0,,0.344,37.515
9222,39406,South Sudan,1995,5302053.0,,0.356,3.366
9223,39407,South Sudan,1996,5434896.0,,0.367,3.17
9224,39408,South Sudan,1997,5589417.0,,0.45,22.425
9225,39409,South Sudan,1998,5699437.0,,0.39,-13.297
9226,39410,South Sudan,1999,5850149.0,,0.423,8.451
9227,39411,South Sudan,2000,6114443.0,,0.46,8.73
9228,39412,South Sudan,2001,6394433.0,,0.529,15.063
9229,39413,South Sudan,2002,6686105.0,,0.674,27.451
9230,39414,South Sudan,2003,6992367.0,,0.753,11.719
9231,39415,South Sudan,2004,7317127.0,,0.952,26.367
9232,39416,South Sudan,2005,7662659.0,,0.912,-4.199
9233,39417,South Sudan,2006,8029516.0,,0.999,9.502
